Skip to feedback
Index of /data/realtime2/
[ICO]	Name	Last modified	Size	Description
[TXT]	ITKA2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	JBYF1.ocean	2025-06-10 20:00	65K	Oceanographic Data
[TXT]	JBYF1.rain	2025-06-10 20:00	20K	Hourly Rain Data
[TXT]	JBYF1.txt	2025-06-10 20:00	80K	Standard Meteorological Data
[TXT]	JCQN4.ocean	2025-05-29 17:55	2.7K	Oceanographic Data
[TXT]	JCRN4.txt	2025-06-10 19:55	403K	Standard Meteorological Data
[TXT]	JKYF1.ocean	2025-06-10 20:00	65K	Oceanographic Data
[TXT]	JKYF1.rain	2025-06-10 20:00	20K	Hourly Rain Data
[TXT]	JKYF1.txt	2025-06-10 20:00	80K	Standard Meteorological Data
[TXT]	JLXA2.txt	2025-06-10 20:25	602K	Standard Meteorological Data
[TXT]	JMLA2.txt	2025-06-10 20:25	602K	Standard Meteorological Data
[TXT]	JMPN7.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	JNEA2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	JNGA2.txt	2025-06-10 20:25	602K	Standard Meteorological Data
[TXT]	JOQP4.ocean	2025-05-20 15:50	4.0K	Oceanographic Data
[TXT]	JOXP4.txt	2025-06-02 14:55	1.7K	Standard Meteorological Data
[TXT]	JXUF1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	KATP.txt	2025-06-10 20:10	301K	Standard Meteorological Data
[TXT]	KBMG1.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	KBQX.txt	2025-06-10 20:10	292K	Standard Meteorological Data
[TXT]	KECA2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	KEXA2.txt	2025-06-10 20:25	601K	Standard Meteorological Data
[TXT]	KGBK.txt	2025-06-10 00:30	201K	Standard Meteorological Data
[TXT]	KGCA2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	KGHB.txt	2025-06-10 20:10	292K	Standard Meteorological Data
[TXT]	KGNA.txt	2025-06-10 20:05	101K	Standard Meteorological Data
[TXT]	KGUL.txt	2025-06-10 20:10	273K	Standard Meteorological Data
[TXT]	KGVW.txt	2025-06-10 20:10	257K	Standard Meteorological Data
[TXT]	KGXA2.txt	2025-06-10 20:25	602K	Standard Meteorological Data
[TXT]	KHHV.txt	2025-06-10 20:10	271K	Standard Meteorological Data
[TXT]	KIKT.txt	2025-06-08 14:10	277K	Standard Meteorological Data
[TXT]	KLIH1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	KLMW1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	KMXA2.txt	2025-06-10 20:25	602K	Standard Meteorological Data
[TXT]	KNXA2.txt	2025-06-10 20:25	602K	Standard Meteorological Data
[TXT]	KP53.txt	2025-06-10 20:05	96K	Standard Meteorological Data
[TXT]	KP58.txt	2025-06-10 20:15	100K	Standard Meteorological Data
[TXT]	KP59.txt	2025-06-10 20:05	100K	Standard Meteorological Data
[TXT]	KPTN6.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	KPTV2.txt	2025-06-10 20:20	969K	Standard Meteorological Data
[TXT]	KVAF.txt	2025-06-10 20:10	292K	Standard Meteorological Data
[TXT]	KVOA.txt	2025-06-10 20:10	288K	Standard Meteorological Data
[TXT]	KWHH1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	KWJP8.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	KWNW3.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	KYWF1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	LAMV3.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	LAPW1.txt	2025-06-10 20:05	1.0M	Standard Meteorological Data
[TXT]	LBSF1.ocean	2025-06-10 20:00	65K	Oceanographic Data
[TXT]	LBSF1.rain	2025-06-10 20:00	20K	Hourly Rain Data
[TXT]	LBSF1.txt	2025-06-10 20:00	80K	Standard Meteorological Data
[TXT]	LCLL1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	LCNA2.txt	2025-06-10 20:25	97K	Standard Meteorological Data
[TXT]	LDTM4.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	LIXA2.txt	2025-06-10 20:25	602K	Standard Meteorological Data
[TXT]	LJAC1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	LJPC1.data_spec	2025-06-10 19:35	1.4M	Raw Spectral Wave Data
[TXT]	LJPC1.spec	2025-06-10 20:25	75K	Spectral Wave Summary Data
[TXT]	LJPC1.txt	2025-06-10 20:25	100K	Standard Meteorological Data
[TXT]	LKWF1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	LMDF1.ocean	2025-06-10 20:00	65K	Oceanographic Data
[TXT]	LMDF1.rain	2025-06-10 20:00	20K	Hourly Rain Data
[TXT]	LMDF1.txt	2025-06-10 20:00	80K	Standard Meteorological Data
[TXT]	LMFS1.txt	2025-06-10 20:25	348K	Standard Meteorological Data
[TXT]	LMRF1.ocean	2025-06-10 20:00	64K	Oceanographic Data
[TXT]	LMRF1.rain	2025-06-10 20:00	19K	Hourly Rain Data
[TXT]	LMRF1.txt	2025-06-10 20:00	75K	Standard Meteorological Data
[TXT]	LNDC1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	LONF1.txt	2025-06-10 20:20	581K	Standard Meteorological Data
[TXT]	LOPL1.txt	2025-06-10 19:40	101K	Standard Meteorological Data
[TXT]	LOPW1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	LORO1.txt	2025-06-10 19:40	604K	Standard Meteorological Data
[TXT]	LPNM4.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	LQAT2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	LRIF1.ocean	2025-06-10 20:00	64K	Oceanographic Data
[TXT]	LRIF1.rain	2025-06-10 20:00	19K	Hourly Rain Data
[TXT]	LRIF1.txt	2025-06-10 20:00	75K	Standard Meteorological Data
[TXT]	LRKF1.ocean	2025-06-10 20:00	65K	Oceanographic Data
[TXT]	LRKF1.rain	2025-06-10 20:00	20K	Hourly Rain Data
[TXT]	LRKF1.txt	2025-06-10 20:00	80K	Standard Meteorological Data
[TXT]	LSNF1.ocean	2025-06-10 20:00	65K	Oceanographic Data
[TXT]	LSNF1.rain	2025-06-10 20:00	20K	Hourly Rain Data
[TXT]	LSNF1.txt	2025-06-10 20:00	80K	Standard Meteorological Data
[TXT]	LTBV3.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	LTJF1.txt	2025-06-10 20:05	782K	Standard Meteorological Data
[TXT]	LTQM2.ocean	2025-06-04 15:25	244K	Oceanographic Data
[TXT]	LTRM4.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	LUIT2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	LWSD1.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	LWTV2.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	MACM4.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	MAQT2.ocean	2025-05-07 09:26	341K	Oceanographic Data
[TXT]	MBET2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	MBIN7.txt	2025-06-10 20:05	1.0M	Standard Meteorological Data
[TXT]	MBNN7.txt	2025-06-10 20:05	1.0M	Standard Meteorological Data
[TXT]	MBPA1.txt	2025-06-10 20:05	781K	Standard Meteorological Data
[TXT]	MBRM4.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	MBXC1.ocean	2025-06-10 20:10	444K	Oceanographic Data
[TXT]	MBXC1.txt	2025-06-10 20:10	515K	Standard Meteorological Data
[TXT]	MCGA1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	MCGM4.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	MCYI3.txt	2025-06-10 20:20	604K	Standard Meteorological Data
[TXT]	MDKF1.ocean	2025-06-10 20:00	65K	Oceanographic Data
[TXT]	MDKF1.rain	2025-06-10 20:00	20K	Hourly Rain Data
[TXT]	MDKF1.txt	2025-06-10 20:00	80K	Standard Meteorological Data
[TXT]	MDRM1.cwind	2025-06-10 20:10	257K	Continuous Winds Data
[TXT]	MDRM1.txt	2025-06-10 20:10	101K	Standard Meteorological Data
[TXT]	MDXA2.txt	2025-06-10 20:25	603K	Standard Meteorological Data
[TXT]	MEEM4.txt	2025-06-10 19:50	604K	Standard Meteorological Data
[TXT]	MEYC1.txt	2025-06-10 20:05	1.0M	Standard Meteorological Data
[TXT]	MGIP4.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	MGPT2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	MGZP4.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	MHBT2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	MHRN6.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	MISM1.cwind	2025-06-10 20:15	258K	Continuous Winds Data
[TXT]	MISM1.txt	2025-06-10 20:15	101K	Standard Meteorological Data
[TXT]	MISP4.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	MIST2.txt	2025-06-10 19:55	402K	Standard Meteorological Data
[TXT]	MIXA2.txt	2025-06-10 20:25	601K	Standard Meteorological Data
[TXT]	MKGM4.txt	2025-06-10 20:20	600K	Standard Meteorological Data
[TXT]	MLSC1.ocean	2025-06-10 20:25	673K	Oceanographic Data
[TXT]	MLSC1.txt	2025-06-10 20:15	1.7M	Standard Meteorological Data
[TXT]	MLWW3.txt	2025-06-10 20:20	603K	Standard Meteorological Data
[TXT]	MNBF1.ocean	2025-06-10 20:00	65K	Oceanographic Data
[TXT]	MNBF1.rain	2025-06-10 20:00	20K	Hourly Rain Data
[TXT]	MNBF1.txt	2025-06-10 20:00	78K	Standard Meteorological Data
[TXT]	MNMM4.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	MNPV2.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	MOKH1.txt	2025-06-10 20:05	1.0M	Standard Meteorological Data
[TXT]	MQMT2.ocean	2025-06-10 19:55	268K	Oceanographic Data
[TXT]	MRCP1.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	MRHO1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	MRKA2.cwind	2025-06-10 20:10	258K	Continuous Winds Data
[TXT]	MRKA2.txt	2025-06-10 20:10	202K	Standard Meteorological Data
[TXT]	MRNA2.txt	2025-06-10 20:25	602K	Standard Meteorological Data
[TXT]	MROS1.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	MRYA2.txt	2025-06-10 20:25	600K	Standard Meteorological Data
[TXT]	MTBF1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	MTKN6.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	MUKF1.ocean	2025-06-10 20:00	65K	Oceanographic Data
[TXT]	MUKF1.txt	2025-06-10 20:00	80K	Standard Meteorological Data
[TXT]	MVXA2.txt	2025-06-10 20:25	603K	Standard Meteorological Data
[TXT]	MWQT2.ocean	2025-06-10 20:25	347K	Oceanographic Data
[TXT]	MXXA2.txt	2025-06-10 20:25	603K	Standard Meteorological Data
[TXT]	MYPF1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	MZXC1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	NABM4.txt	2025-06-10 20:00	602K	Standard Meteorological Data
[TXT]	NAQR1.ocean	2025-06-10 20:25	348K	Oceanographic Data
[TXT]	NAXR1.txt	2025-06-10 20:25	403K	Standard Meteorological Data
[TXT]	NBGM3.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	NBLP1.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	NCDV2.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	NCHT2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	NEAW1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	NFDF1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	NIAN6.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	NIQS1.ocean	2025-06-10 20:25	348K	Oceanographic Data
[TXT]	NIWS1.txt	2025-06-10 20:25	404K	Standard Meteorological Data
[TXT]	NJLC1.txt	2025-06-10 20:15	844K	Standard Meteorological Data
[TXT]	NKLA2.txt	2025-06-10 20:25	597K	Standard Meteorological Data
[TXT]	NKTA2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	NKXA2.txt	2025-06-10 20:25	601K	Standard Meteorological Data
[TXT]	NLHC3.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	NLXA2.txt	2025-06-10 20:25	603K	Standard Meteorological Data
[TXT]	NMTA2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	NMXA2.txt	2025-06-10 20:00	595K	Standard Meteorological Data
[TXT]	NPDW3.txt	2025-06-10 19:50	198K	Standard Meteorological Data
[TXT]	NPQC1.ocean	2025-06-10 19:55	319K	Oceanographic Data
[TXT]	NPQN6.ocean	2025-06-10 20:25	347K	Oceanographic Data
[TXT]	NPXN6.txt	2025-06-10 19:55	401K	Standard Meteorological Data
[TXT]	NREP1.txt	2025-06-10 20:20	199K	Standard Meteorological Data
[TXT]	NRRF1.ocean	2025-06-10 20:00	64K	Oceanographic Data
[TXT]	NRRF1.rain	2025-06-10 20:00	19K	Hourly Rain Data
[TXT]	NRRF1.txt	2025-06-10 20:00	75K	Standard Meteorological Data
[TXT]	NSTP6.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	NSXA2.txt	2025-06-10 20:25	602K	Standard Meteorological Data
[TXT]	NTBC1.txt	2025-06-10 20:05	1.0M	Standard Meteorological Data
[TXT]	NTKM3.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	NWCL1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	NWHC3.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	NWPO3.cwind	2025-06-10 20:10	257K	Continuous Winds Data
[TXT]	NWPO3.txt	2025-06-10 20:10	101K	Standard Meteorological Data
[TXT]	NWPR1.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	NWWH1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	OBGN6.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	OBLA1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	OBXC1.txt	2025-06-10 20:00	767K	Standard Meteorological Data
[TXT]	OCIM2.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	OKSI2.srad	2025-06-09 16:10	26K	Solar Radiation Data
[TXT]	OKSI2.txt	2025-06-09 15:10	64K	Standard Meteorological Data
[TXT]	OKXC1.txt	2025-06-10 20:15	961K	Standard Meteorological Data
[TXT]	OLCN6.txt	2025-06-10 20:10	587K	Standard Meteorological Data
[TXT]	OLSA2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	OMHC1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	OOUH1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	OPTF1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	ORIN7.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	OSGN6.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	OSTF1.supl	2025-06-10 20:20	308K	Supplemental Measurements Data
[TXT]	OSTF1.txt	2025-06-10 20:20	604K	Standard Meteorological Data
[TXT]	OTNM4.txt	2025-06-10 19:55	605K	Standard Meteorological Data
[TXT]	OVIA2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	OWDO1.ocean	2025-06-10 19:55	348K	Oceanographic Data
[TXT]	OWMO1.txt	2025-06-10 20:25	404K	Standard Meteorological Data
[TXT]	OWSO1.ocean	2025-06-10 19:55	345K	Oceanographic Data
[TXT]	OWWO1.ocean	2025-06-10 20:25	50K	Oceanographic Data
[TXT]	OWXO1.txt	2025-06-10 20:25	404K	Standard Meteorological Data
[TXT]	PACF1.txt	2025-06-10 20:15	960K	Standard Meteorological Data
[TXT]	PACT2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	PAUA2.txt	2025-06-10 20:25	603K	Standard Meteorological Data
[TXT]	PAXA2.txt	2025-06-10 20:25	601K	Standard Meteorological Data
[TXT]	PBFW1.txt	2025-06-10 19:55	385K	Standard Meteorological Data
[TXT]	PBJW1.ocean	2025-06-10 19:55	348K	Oceanographic Data
[TXT]	PBLW1.ocean	2025-06-10 19:55	339K	Oceanographic Data
[TXT]	PBPA2.txt	2025-06-10 20:25	96K	Standard Meteorological Data
[TXT]	PCBF1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	PCGT2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	PCLF1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	PCLM4.txt	2025-06-10 19:55	591K	Standard Meteorological Data
[TXT]	PCNT2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	PCOC1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	PCXA2.txt	2025-06-10 20:25	600K	Standard Meteorological Data
[TXT]	PDVR1.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	PEGF1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	PEXA2.txt	2025-06-10 20:25	603K	Standard Meteorological Data
[TXT]	PFDC1.txt	2025-06-10 20:15	815K	Standard Meteorological Data
[TXT]	PFXC1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	PGBP7.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	PGXA2.txt	2025-06-10 20:25	602K	Standard Meteorological Data
[TXT]	PHBP1.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	PILA2.cwind	2025-06-10 20:10	258K	Continuous Winds Data
[TXT]	PILA2.txt	2025-06-10 20:10	201K	Standard Meteorological Data
[TXT]	PILL1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	PILM4.cwind	2025-06-10 20:10	256K	Continuous Winds Data
[TXT]	PILM4.txt	2025-06-10 20:10	101K	Standard Meteorological Data
[TXT]	PKBW3.txt	2025-06-10 20:25	378K	Standard Meteorological Data
[TXT]	PKYF1.ocean	2025-06-10 20:00	65K	Oceanographic Data
[TXT]	PKYF1.rain	2025-06-10 20:00	20K	Hourly Rain Data
[TXT]	PKYF1.txt	2025-06-10 20:00	80K	Standard Meteorological Data
[TXT]	PLXA2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	PMAF1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	PMNT2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	PNGW3.txt	2025-06-10 19:55	604K	Standard Meteorological Data
[TXT]	PNLM4.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	PNLM6.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	PORO3.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	PORT2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	POTA2.cwind	2025-06-10 20:10	258K	Continuous Winds Data
[TXT]	POTA2.txt	2025-06-10 20:10	201K	Standard Meteorological Data
[TXT]	PPHH1.ocean	2025-06-10 19:55	312K	Oceanographic Data
[TXT]	PPTM2.txt	2025-06-10 20:20	462K	Standard Meteorological Data
[TXT]	PPXA2.txt	2025-06-10 20:25	600K	Standard Meteorological Data
[TXT]	PPXC1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	PRDA2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	PRHH1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	PRIM4.txt	2025-06-09 13:40	79K	Standard Meteorological Data
[TXT]	PRJC1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	PRTA2.txt	2025-06-10 20:25	96K	Standard Meteorological Data
[TXT]	PRYC1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	PSBC1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	PSBM1.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	PSLC1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	PSTL1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	PSTN6.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	PSXC1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	PTAT2.cwind	2025-06-10 20:15	257K	Continuous Winds Data
[TXT]	PTAT2.txt	2025-06-10 20:15	101K	Standard Meteorological Data
[TXT]	PTAW1.txt	2025-06-10 20:05	1.0M	Standard Meteorological Data
[TXT]	PTBM6.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	PTCR1.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	PTFL1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	PTIM4.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	PTIT2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	PTLA2.txt	2025-06-10 20:25	602K	Standard Meteorological Data
[TXT]	PTOA1.txt	2025-06-10 20:05	782K	Standard Meteorological Data
[TXT]	PTWW1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	PVDR1.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	PXAC1.txt	2025-06-10 20:15	815K	Standard Meteorological Data
[TXT]	PXOC1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	PXSC1.txt	2025-06-10 20:00	757K	Standard Meteorological Data
[TXT]	QPTR1.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	RCKM4.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	RCMC1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	RCPT2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	RCRN6.txt	2025-06-10 20:00	731K	Standard Meteorological Data
[TXT]	RDDA2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	RDYD1.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	RIXA2.txt	2025-06-10 20:25	601K	Standard Meteorological Data
[TXT]	RKQF1.ocean	2025-06-10 20:25	347K	Oceanographic Data
[TXT]	RKXF1.txt	2025-05-22 16:55	400K	Standard Meteorological Data
[TXT]	RLIT2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	RLOT2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	ROAM4.cwind	2025-06-10 20:10	257K	Continuous Winds Data
[TXT]	ROAM4.txt	2025-06-10 20:10	101K	Standard Meteorological Data
[TXT]	ROBN4.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	RPLV2.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	RPRN6.txt	2025-06-10 20:10	94K	Standard Meteorological Data
[TXT]	RSJT2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	RTAT2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	RTYC1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	RYEC1.ocean	2025-06-10 19:55	348K	Oceanographic Data
[TXT]	SANF1.supl	2025-06-10 20:20	280K	Supplemental Measurements Data
[TXT]	SANF1.txt	2025-06-10 20:20	593K	Standard Meteorological Data
[TXT]	SAPF1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	SAQG1.ocean	2025-06-10 20:25	348K	Oceanographic Data
[TXT]	SAUF1.txt	2025-06-10 20:10	101K	Standard Meteorological Data
[TXT]	SAXG1.txt	2025-06-10 20:25	404K	Standard Meteorological Data
[TXT]	SBEO3.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	SBIO1.cwind	2025-06-10 20:10	257K	Continuous Winds Data
[TXT]	SBIO1.txt	2025-06-10 20:10	101K	Standard Meteorological Data
[TXT]	SBLM4.txt	2025-06-10 20:10	599K	Standard Meteorological Data
[TXT]	SCLD1.ocean	2025-06-10 18:55	225K	Oceanographic Data
[TXT]	SCQC1.ocean	2025-06-10 19:55	347K	Oceanographic Data
[TXT]	SCXA2.txt	2025-06-10 20:25	601K	Standard Meteorological Data
[TXT]	SDBC1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	SDHN4.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	SDIA2.supl	2025-06-10 20:20	132K	Supplemental Measurements Data
[TXT]	SDIA2.txt	2025-06-10 20:20	259K	Standard Meteorological Data
[TXT]	SDRT2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	SEFO3.ocean	2025-06-10 19:20	638K	Oceanographic Data
[TXT]	SEIM1.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	SEQA2.ocean	2025-06-10 20:25	270K	Oceanographic Data
[TXT]	SETO3.ocean	2025-06-10 19:20	753K	Oceanographic Data
[TXT]	SFXC1.txt	2025-06-10 20:25	129K	Standard Meteorological Data
[TXT]	SGNW3.cwind	2025-06-10 20:05	258K	Continuous Winds Data
[TXT]	SGNW3.txt	2025-06-10 20:05	101K	Standard Meteorological Data
[TXT]	SGXA2.txt	2025-05-19 00:15	593K	Standard Meteorological Data
[TXT]	SHBL1.txt	2025-06-10 20:15	956K	Standard Meteorological Data
[TXT]	SHXA2.txt	2025-06-10 20:25	600K	Standard Meteorological Data
[TXT]	SIPF1.txt	2025-06-10 20:25	282K	Standard Meteorological Data
[TXT]	SISA2.txt	2025-06-10 19:30	96K	Standard Meteorological Data
[TXT]	SISW1.supl	2025-06-10 20:20	305K	Supplemental Measurements Data
[TXT]	SISW1.txt	2025-06-10 20:20	597K	Standard Meteorological Data
[TXT]	SJNP4.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	SJSN4.txt	2025-05-07 17:30	7.3K	Standard Meteorological Data
[TXT]	SKCF1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	SKTA2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	SKXA2.txt	2025-06-10 20:25	602K	Standard Meteorological Data
[TXT]	SLIM2.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	SLOO3.ocean	2025-06-10 19:55	236K	Oceanographic Data
[TXT]	SLVM5.txt	2025-06-10 20:20	624K	Standard Meteorological Data
[TXT]	SLXA2.txt	2025-06-10 20:25	601K	Standard Meteorological Data
